Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_294.txt,3.0,"Humaniq has a clearer social-financial use case than many ICO-era papers, with a concrete target market, product flow, and some implementation detail. Still, the token model and biometric onboarding introduce meaningful centralization, security, and sustainability concerns.","Transparency: named founders, dates, and token sale terms; Roadmap: explicit 2016–2018 milestones; Risk: some centralization and technical caveats acknowledged; Differentiation: proof-of-face biometric issuance for the unbanked.",2,2,1,3,2,2,2,2,2,1,2,2,1,1,3,1,2,1
paper_295.txt,3.6,"This is a comparatively mature whitepaper with clear product-market framing, detailed token mechanics, credible team bios, and substantial traction claims. The main weaknesses are limited risk disclosure and some reliance on optimistic assumptions about trust-network scaling.","Transparency: version history, definitions, and detailed sections; Roadmap: dated milestones from 2014–2019; Traction: 66,000+ community members, 7M contacts, early revenue; Business model: partner fees, intro rewards, token utility, vesting and distribution.",3,3,1,2,3,3,2,3,2,1,2,3,1,2,2,2,1,2
paper_296.txt,2.4,"The plan is relatively structured and includes governance, operations, and detailed financial projections, but it mixes a cannabis business with an ICO in a way that feels promotional and only partially credible. The token utility is weakly justified and the assumptions appear aggressive.","Transparency: named founders, dates, and financial tables; Roadmap: staged timeline from ICO to expansion; Risk disclosure: SWOT and disclaimers included; Business model: cannabis sales plus token buybacks and mining revenue.",2,2,2,2,1,3,2,2,1,1,1,2,2,1,2,2,1,1
paper_297.txt,2.4,"Luxreum is a fairly detailed marketplace whitepaper with a clear commercial thesis, multiple revenue streams, and explicit legal/risk disclaimers. However, it remains largely promotional, with ambitious expansion claims and limited evidence of real traction or defensible token utility.","Transparency is moderate with a detailed structure and disclaimer section; roadmap is staged but dated and generic; risk disclosure is strong; business model includes marketplace fees, escrow, exchange, API, and concierge services; token utility is mostly payment/fee discounts.",2,2,3,2,1,3,2,2,2,2,2,1,1,1,2,1,2,2
paper_298.txt,1.0,"This whitepaper is largely generic and promotional, with broad claims about payments, advertising, and e-commerce but little evidence of actual product depth or operational readiness. It reads more like an ICO marketing document than a credible business plan.",Transparency is limited to basic token supply and sale stages; roadmap is vague; no meaningful risk section; differentiation is weak and mostly restates standard crypto use cases; no traction or verifiable partnerships are shown.,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
paper_299.txt,2.0,"The whitepaper has a clear consumer use case and unusually extensive legal/risk disclaimers, but the product and token design remain fairly basic and execution details are thin. It reads more like an early-stage ICO marketing document than a robust investment thesis.",Transparency is moderate with team bios and token allocation; risk disclosure is strong and explicit; roadmap is present but not detailed; business model relies on card fees and sponsored listings; regulatory exposure is high due to ICO/token-sale framing and jurisdiction restrictions.,2,1,3,2,1,2,2,1,1,1,1,2,1,1,2,0,3,1
paper_3.txt,3.0,"This is a comparatively mature whitepaper with clear product-market framing, substantial traction claims, and unusually strong risk/legal disclosure. The token utility is understandable, but the economics remain somewhat promotional and the token’s necessity is only moderately compelling.","Transparency: detailed product, team, legal, and disclaimer sections; Traction: claims of 4M Facebook pages and 1M person pages; Risk disclosure: extensive and explicit; Business model: advertiser/creator/oracle smart-contract workflow is clearly described.",3,2,3,2,3,3,2,2,2,2,2,2,1,1,2,1,2,2
paper_30.txt,2.0,"This is a fairly detailed ICO whitepaper with explicit token distribution, fee structure, team bios, and legal disclaimers. However, the core use case is narrow and somewhat opportunistic, with limited evidence of traction or durable product differentiation.",Transparency is moderate with clear tokenomics and team names; risk disclosure is strong and includes U.S. securities language; business model is a 5% fee on pooled ICO participation; no traction or partnerships are evidenced.,2,1,3,1,0,2,1,1,2,2,1,2,1,1,1,0,3,0
paper_300.txt,2.4,"This whitepaper is relatively structured and commercially coherent, with a clear loyalty-points aggregation use case, defined token sale terms, and a plausible go-to-market focus on travel and retail partners. However, it lacks traction evidence and remains mostly conceptual.",Transparency: detailed token sale and team bios; Roadmap: phased 2018–2020 milestones; Risk: limited explicit downside discussion; Differentiation: point aggregation/exchange plus promotion feed; no verifiable traction or live partnerships shown.,2,2,1,2,0,3,2,2,2,1,2,2,1,1,2,2,2,2
paper_301.txt,2.4,"The paper identifies a real problem and proposes a fairly specific technical solution with multiple use cases, but the token sale structure and governance are weakly justified. It reads as a plausible product whitepaper rather than a robust investment-grade plan.","Transparency: open-source and implementation details are described; Roadmap: present but not very credible or detailed; Risk disclosure: limited; Differentiation: stronger than generic hashing because it verifies capture process, not just file existence.",2,1,1,2,1,2,2,2,2,1,2,1,1,1,3,1,2,1
paper_302.txt,1.6,"The paper is relatively explicit about disclaimers, token distribution, KYC, and team/advisor structure, but the core investment thesis is weak and the token economics are highly questionable. It reads more like a promotional fundraising document than a robust whitepaper.","Transparency: extensive legal disclaimers and token details; Roadmap: present but not technically convincing; Risk disclosure: mentions loss risk and soft-cap failure; Tokenomics: 5% monthly bonus, buyback, burn, and large supply make sustainability weak.",2,1,2,1,1,2,1,1,0,1,0,1,1,0,1,2,1,2
paper_303.txt,2.4,"This is a fairly detailed utility-token whitepaper with a clear platform architecture, fee model, and incentive structure. It is technically grounded, but traction is absent and the roadmap is limited, so overall credibility is moderate rather than strong.","Transparency: detailed technical exposition and references; Business model: smart wallet, payments, commerce, and service marketplace with QXE fees; Technical feasibility: Shamir secret sharing, Ethereum/ERC20, off-chain settlement, plasma research; Traction: no concrete users, revenue, or partnerships disclosed.",2,1,1,2,0,3,1,2,2,2,2,2,1,2,2,1,2,0
paper_304.txt,3.0,"This is a relatively well-structured ICO whitepaper with a clear problem-solution fit, detailed token mechanics, and a plausible go-to-market plan for performance marketing. The main weaknesses are the speculative market assumptions and limited evidence of real traction or partnerships.","Transparency and risk disclosure are stronger than average, with explicit disclaimers and forward-looking caveats; business model is clearly described around trustless affiliate marketing; token sale, escrow, and market-making mechanics are specified; no concrete partnerships or live traction are shown.",2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,1,2,0
paper_305.txt,1.4,"This whitepaper is unusually strong on legal disclaimers and risk disclosure, but weak on product substance, traction, token utility, and credible economics. The use case is socially framed, yet the token appears mostly as a fundraising vehicle rather than a well-specified utility asset.",Strong risk section and explicit legal restrictions; minimal roadmap and no demonstrated traction; business model is vague beyond remittance/transaction facilitation; token details are basic ERC20 issuance with no robust governance or sustainability design.,2,1,3,1,0,1,1,1,1,1,1,1,1,0,2,0,3,0
paper_306.txt,2.6,"This is a relatively structured real-estate token whitepaper with clear use cases, token sale terms, team bios, roadmap, and explicit risk disclosure. Still, the model relies heavily on tokenizing a conventional brokerage/listing business and lacks strong evidence of defensible moat or technical depth.",Transparency and risk disclosure are better than average; roadmap and token sale details are explicit; business model centers on REGO as payment for property acquisition and services; partnerships are mostly internal/advisor-style rather than independently verified.,2,2,3,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1
